"Saison";"Sptag";"Heim";"Auswaerts";"ToreH";"ToreA";"TorminH";"TorminA";"GelbH";"GelbRotH";"RotH";"MinH";"GelbA";"GelbRotA";"RotA";"MinA"
2006;12;"wolfsburg";"fckoeln";1;1;"42";"88";1;1;0;"78";1;0;0;""
2006;12;"bmuenchen";"bremen";3;1;"3/34/44";"1";0;0;0;"";0;0;0;""
2006;12;"frankfurt";"bielefeld";3;0;"35/49/55";"";2;0;0;"";2;0;0;""
2006;12;"hannover";"mainz";2;2;"85/90";"31/65";1;0;0;"";1;0;0;""
2006;12;"mgladbach";"hamburg";0;0;"";"";2;0;0;"";1;0;0;""
2006;12;"nuernberg";"vfbstuttgart";0;1;"";"10";3;0;0;"";2;0;0;""
2006;13;"fckoeln";"schalke";2;2;"47/57";"23/86";4;0;0;"";3;0;0;""
2006;13;"mgladbach";"leverkusen";1;1;"15";"5";2;0;0;"";2;0;0;""
2006;13;"dortmund";"herthabsc";2;0;"39/45";"";1;0;0;"";4;0;0;""
2006;13;"klautern";"nuernberg";1;3;"18";"17/78/81";1;0;0;"";2;0;0;""
2006;13;"bremen";"wolfsburg";6;1;"5/43/52/60/72/85";"57";1;0;0;"";2;0;0;""
2006;13;"mainz";"frankfurt";2;2;"70/90";"3/6";2;0;0;"";0;0;0;""
2006;13;"bielefeld";"bmuenchen";1;2;"59";"82/90";1;0;0;"";1;0;0;""
2006;13;"hamburg";"duisburg";2;0;"39/45";"";3;0;0;"";3;0;0;""
2006;13;"vfbstuttgart";"hannover";2;2;"11/67";"57/68";0;0;0;"";3;0;0;""
2006;14;"leverkusen";"hamburg";0;1;"";"82";3;0;0;"";2;0;0;""
2006;14;"schalke";"bremen";2;1;"2/64";"55";2;0;0;"";3;1;0;"81"
2006;14;"wolfsburg";"bielefeld";0;0;"";"";5;0;0;"";1;0;0;""
2006;14;"nuernberg";"dortmund";1;2;"88";"13/43";1;0;0;"";1;0;0;""
2006;14;"bmuenchen";"mainz";2;1;"29/54";"34";3;0;0;"";2;0;0;""
2006;14;"hannover";"klautern";5;1;"14/26/62/73/83";"70";1;0;0;"";1;0;0;""
2006;14;"herthabsc";"mgladbach";2;2;"67/76";"6/12";2;0;0;"";2;0;0;""
2006;14;"frankfurt";"vfbstuttgart";1;1;"19";"63";2;0;0;"";1;0;0;""
2006;14;"duisburg";"fckoeln";1;1;"5";"29";4;0;0;"";4;0;1;"84"
2006;15;"mgladbach";"nuernberg";0;1;"";"62";2;0;0;"";2;0;1;"90"
2006;15;"dortmund";"hannover";0;2;"";"17/85";1;0;0;"";3;0;0;""
2006;15;"hamburg";"fckoeln";3;1;"43/54/73";"58";1;0;0;"";1;0;0;""
2006;15;"bremen";"duisburg";2;0;"64/73";"";1;0;0;"";1;0;0;""
2006;15;"vfbstuttgart";"bmuenchen";0;0;"";"";3;0;0;"";3;0;1;"42"
2006;15;"bielefeld";"schalke";0;1;"";"51";4;0;0;"";2;0;0;""
2006;15;"leverkusen";"herthabsc";1;2;"20";"58/64";2;0;0;"";1;0;0;""
2006;15;"mainz";"wolfsburg";5;1;"2/36/45/51/77";"3";1;0;0;"";4;1;0;"61"
2006;15;"klautern";"frankfurt";1;2;"85";"50/58";3;0;0;"";2;0;0;""
2006;16;"duisburg";"bielefeld";1;1;"42";"52";2;1;0;"69";2;0;0;""
2006;16;"schalke";"mainz";1;0;"58";"";1;0;0;"";2;0;0;""
2006;16;"hamburg";"herthabsc";2;1;"2/8";"76";3;0;0;"";2;1;0;"52"
2006;16;"wolfsburg";"vfbstuttgart";0;1;"";"62";1;0;0;"";2;0;0;""
2006;16;"nuernberg";"leverkusen";1;1;"29";"45";2;0;0;"";3;0;0;""
2006;16;"frankfurt";"dortmund";2;0;"9/84";"";2;0;0;"";1;1;0;"73"
2006;16;"hannover";"mgladbach";1;1;"67";"49";0;0;0;"";5;0;0;""
2006;16;"fckoeln";"bremen";1;4;"24";"34/50/89/90";1;0;0;"";3;0;0;""
2006;16;"bmuenchen";"klautern";2;1;"26/54";"39";3;0;0;"";0;0;0;""
2006;17;"leverkusen";"hannover";0;0;"";"";3;0;0;"";1;0;0;""
2006;17;"mgladbach";"frankfurt";4;3;"45/77/82/88";"16/21/90";2;0;0;"";1;0;0;""
2006;17;"dortmund";"bmuenchen";1;2;"79";"53/73";1;0;1;"89";2;0;0;""
2006;17;"klautern";"wolfsburg";3;2;"45/61/83";"47/54";2;0;0;"";4;0;0;""
2006;17;"vfbstuttgart";"schalke";2;0;"48/66";"";4;0;0;"";3;1;0;"77"
2006;17;"mainz";"duisburg";1;1;"27";"86";1;0;0;"";3;0;0;""
2006;17;"bielefeld";"fckoeln";3;2;"52/54/59";"1/72";0;0;0;"";4;0;0;""
2006;17;"herthabsc";"nuernberg";1;1;"87";"55";1;0;0;"";2;0;0;""
2006;17;"bremen";"hamburg";1;1;"45";"67";5;0;0;"";3;0;0;""
2006;18;"mgladbach";"bmuenchen";1;3;"55";"13/54/68";1;0;0;"";1;0;0;""
2006;18;"mainz";"fckoeln";4;2;"5/55/61/87";"31/49";2;0;0;"";0;0;0;""
2006;18;"vfbstuttgart";"duisburg";0;1;"";"43";2;0;0;"";5;0;0;""
2006;18;"nuernberg";"hamburg";2;1;"67/73";"64";2;0;0;"";3;0;0;""
2006;18;"dortmund";"wolfsburg";3;2;"24/31/67";"13/72";2;0;0;"";3;0;0;""
2006;18;"leverkusen";"frankfurt";2;1;"67/74";"42";2;0;0;"";2;0;0;""
2006;18;"herthabsc";"hannover";1;1;"90";"12";1;0;0;"";2;1;0;"45"
2006;18;"klautern";"schalke";0;2;"";"12/78";2;0;0;"";3;0;0;""
2006;18;"bielefeld";"bremen";0;1;"";"72";1;0;0;"";3;0;0;""
2006;19;"bmuenchen";"leverkusen";1;0;"36";"";2;0;0;"";4;0;0;""
2006;19;"schalke";"dortmund";0;0;"";"";2;0;0;"";3;0;0;""
2006;19;"frankfurt";"herthabsc";1;1;"59";"20";3;0;0;"";1;1;0;"69"
2006;19;"duisburg";"klautern";2;2;"40/62";"79/82";3;0;0;"";3;0;0;""
2006;19;"fckoeln";"vfbstuttgart";0;0;"";"";1;0;0;"";2;0;0;""
2006;19;"bremen";"mainz";4;2;"39/45/45/70";"1/13";3;0;0;"";3;0;0;""
2006;19;"hamburg";"bielefeld";2;1;"52/73";"26";5;0;0;"";1;0;0;""
2006;19;"wolfsburg";"mgladbach";2;0;"41/64";"";4;0;0;"";2;0;0;""
2006;19;"hannover";"nuernberg";1;1;"74";"56";0;0;0;"";2;0;0;""
2006;20;"klautern";"fckoeln";2;2;"42/76";"37/75";2;0;0;"";3;0;0;""
2006;20;"dortmund";"duisburg";2;0;"67/87";"";0;0;0;"";2;0;1;"87"
2006;20;"herthabsc";"bmuenchen";0;0;"";"";1;0;0;"";1;0;0;""
2006;20;"mainz";"bielefeld";1;1;"50";"57";3;0;0;"";1;0;0;""
2006;20;"mgladbach";"schalke";0;0;"";"";3;0;0;"";2;0;0;""
2006;20;"hannover";"hamburg";2;1;"48/71";"81";0;0;0;"";2;0;0;""
2006;20;"leverkusen";"wolfsburg";4;0;"44/55/71/75";"";0;0;0;"";0;0;0;""
2006;20;"vfbstuttgart";"bremen";0;0;"";"";3;0;0;"";2;0;0;""
2006;20;"nuernberg";"frankfurt";0;1;"";"44";4;0;0;"";3;0;0;""
2006;21;"schalke";"leverkusen";7;4;"9/17/34/55/63/76/81";"40/50/64/71";2;0;0;"";0;0;0;""
2006;21;"duisburg";"mgladbach";1;1;"4";"20";3;0;0;"";1;1;0;"65"
2006;21;"wolfsburg";"herthabsc";1;1;"63";"32";4;0;0;"";3;0;2;"54/77"
2006;21;"bremen";"klautern";0;2;"";"71/88";0;0;0;"";2;0;0;""
2006;21;"bielefeld";"vfbstuttgart";2;1;"31/50";"37";1;0;0;"";4;0;0;""
2006;21;"hamburg";"mainz";1;0;"6";"";1;0;0;"";2;0;0;""
2006;21;"frankfurt";"hannover";0;1;"";"78";2;0;0;"";2;0;0;""
2006;21;"fckoeln";"dortmund";0;0;"";"";2;0;0;"";3;0;0;""
2006;21;"bmuenchen";"nuernberg";2;1;"28/54";"36";1;0;0;"";3;0;0;""
2006;22;"mgladbach";"fckoeln";2;0;"54/74";"";1;0;0;"";1;0;1;"28"
2006;22;"leverkusen";"duisburg";3;2;"7/9/85";"42/65";4;0;0;"";1;0;1;"77"
2006;22;"herthabsc";"schalke";1;2;"33";"6/45";3;1;0;"85";1;1;0;"66"
2006;22;"nuernberg";"wolfsburg";1;0;"16";"";4;0;0;"";1;0;0;""
2006;22;"dortmund";"bremen";0;1;"";"37";0;0;0;"";3;0;0;""
2006;22;"hannover";"bmuenchen";1;1;"55";"89";1;0;0;"";2;0;0;""
2006;22;"klautern";"bielefeld";2;0;"9/88";"";0;0;0;"";2;0;0;""
2006;22;"frankfurt";"hamburg";1;2;"42";"20/52";2;0;0;"";1;0;0;""
2006;22;"vfbstuttgart";"mainz";2;1;"7/71";"25";0;0;0;"";4;0;0;""
2006;23;"fckoeln";"leverkusen";0;3;"";"67/70/82";1;1;0;"77";2;0;0;""
2006;23;"bremen";"mgladbach";2;0;"16/27";"";0;0;0;"";1;0;0;""
2006;23;"bielefeld";"dortmund";1;0;"45";"";2;0;0;"";1;0;0;""
2006;23;"mainz";"klautern";0;2;"";"23/26";2;0;0;"";2;0;0;""
2006;23;"schalke";"nuernberg";2;0;"58/65";"";1;0;0;"";1;1;0;"36"
2006;23;"bmuenchen";"frankfurt";5;2;"21/32/42/62/85";"31/84";0;0;0;"";1;0;0;""
2006;23;"wolfsburg";"hannover";2;1;"9/85";"17";0;0;0;"";1;0;0;""
2006;23;"duisburg";"herthabsc";2;1;"19/50";"68";3;0;0;"";3;0;1;"18"
2006;23;"hamburg";"vfbstuttgart";0;2;"";"43/90";1;1;0;"88";4;0;0;""
2006;24;"herthabsc";"fckoeln";2;4;"56/83";"53/54/75/87";2;0;0;"";5;0;0;""
2006;24;"nuernberg";"duisburg";3;0;"8/15/86";"";1;0;0;"";1;1;0;"82"
2006;24;"hannover";"schalke";1;2;"74";"20/29";3;0;0;"";2;1;0;"73"
2006;24;"bmuenchen";"hamburg";1;2;"83";"16/89";3;0;0;"";5;0;0;""
2006;24;"leverkusen";"bremen";1;1;"41";"3";2;0;0;"";2;0;0;""
2006;24;"dortmund";"mainz";1;1;"27";"53";1;0;0;"";1;0;0;""
2006;24;"frankfurt";"wolfsburg";1;1;"65";"58";3;0;0;"";2;0;0;""
2006;24;"mgladbach";"bielefeld";2;0;"34/65";"";2;0;0;"";0;0;0;""
2006;24;"klautern";"vfbstuttgart";1;1;"15";"90";2;0;0;"";2;0;0;""
2006;25;"bielefeld";"leverkusen";1;0;"5";"";3;0;0;"";3;0;0;""
2006;25;"mainz";"mgladbach";3;0;"62/68/89";"";4;0;0;"";0;0;0;""
2006;25;"vfbstuttgart";"dortmund";0;0;"";"";2;0;0;"";0;0;0;""
2006;25;"bremen";"herthabsc";0;3;"";"54/76/83";2;0;0;"";4;0;0;""
2006;25;"fckoeln";"nuernberg";3;4;"27/61/63";"6/16/22/58";4;1;0;"82";3;0;0;""
2006;25;"wolfsburg";"bmuenchen";0;0;"";"";3;0;0;"";1;0;0;""
2006;25;"duisburg";"hannover";0;0;"";"";2;0;0;"";2;0;0;""
2006;25;"schalke";"frankfurt";2;0;"52/90";"";2;0;0;"";1;0;0;""
2006;25;"hamburg";"klautern";3;0;"55/61/86";"";0;0;0;"";0;0;0;""
2006;26;"hannover";"fckoeln";1;0;"39";"";1;0;0;"";2;0;0;""
2006;26;"frankfurt";"duisburg";5;2;"1/11/13/57/79";"25/32";2;0;0;"";3;1;0;"85"
2006;26;"wolfsburg";"hamburg";0;1;"";"22";3;0;0;"";1;0;0;""
2006;26;"dortmund";"klautern";2;1;"25/64";"45";0;0;0;"";2;0;0;""
2006;26;"nuernberg";"bremen";3;1;"21/36/69";"57";3;0;0;"";1;0;0;""
2006;26;"mgladbach";"vfbstuttgart";1;1;"69";"75";3;0;0;"";3;0;0;""
2006;26;"leverkusen";"mainz";1;2;"85";"34/64";0;0;0;"";4;0;0;""
2006;26;"bmuenchen";"schalke";3;0;"48/56/89";"";3;0;0;"";3;0;0;""
2006;26;"herthabsc";"bielefeld";1;0;"61";"";2;0;0;"";2;0;0;""
2006;27;"vfbstuttgart";"leverkusen";0;2;"";"30/87";1;0;0;"";3;0;0;""
2006;27;"hamburg";"dortmund";2;4;"35/67";"25/68/83/90";2;0;0;"";3;0;0;""
2006;27;"mainz";"herthabsc";2;2;"50/78";"41/88";1;0;0;"";4;0;0;""
2006;27;"schalke";"wolfsburg";2;2;"7/66";"29/76";1;0;0;"";2;0;0;""
2006;27;"duisburg";"bmuenchen";1;3;"40";"65/72/80";4;0;0;"";5;0;0;""
2006;27;"fckoeln";"frankfurt";1;1;"2";"16";3;0;1;"45";2;0;0;""
2006;27;"bremen";"hannover";5;0;"43/45/51/53/81";"";1;0;0;"";4;0;0;""
2006;27;"klautern";"mgladbach";3;0;"32/33/66";"";1;0;0;"";2;0;0;""
2006;27;"bielefeld";"nuernberg";0;0;"";"";0;0;0;"";2;0;0;""
2006;28;"bmuenchen";"fckoeln";2;2;"29/39";"12/36";2;0;0;"";3;0;0;""
2006;28;"wolfsburg";"duisburg";1;1;"90";"73";1;0;1;"61";5;0;0;""
2006;28;"mgladbach";"dortmund";2;1;"6/35";"16";3;0;0;"";3;0;0;""
2006;28;"leverkusen";"klautern";5;1;"9/37/61/85/90";"64";0;0;0;"";0;0;0;""
2006;28;"frankfurt";"bremen";0;1;"";"70";2;0;0;"";4;0;0;""
2006;28;"herthabsc";"vfbstuttgart";2;0;"46/69";"";2;0;0;"";4;0;0;""
2006;28;"nuernberg";"mainz";3;0;"3/68/79";"";1;0;0;"";4;0;0;""
2006;28;"schalke";"hamburg";0;2;"";"57/80";3;0;1;"28";4;0;0;""
2006;28;"hannover";"bielefeld";0;1;"";"5";2;0;0;"";0;0;0;""
2006;29;"dortmund";"leverkusen";1;2;"27";"22/49";0;0;0;"";2;0;0;""
2006;29;"klautern";"herthabsc";0;2;"";"15/26";2;0;0;"";1;0;0;""
2006;29;"fckoeln";"wolfsburg";3;0;"76/77/80";"";1;0;0;"";3;0;0;""
2006;29;"vfbstuttgart";"nuernberg";1;0;"80";"";2;0;0;"";1;1;0;"62"
2006;29;"bremen";"bmuenchen";3;0;"33/79/83";"";3;0;0;"";3;0;0;""
2006;29;"bielefeld";"frankfurt";1;0;"68";"";3;0;0;"";2;0;1;"90"
2006;29;"mainz";"hannover";0;0;"";"";1;0;0;"";3;0;0;""
2006;29;"hamburg";"mgladbach";2;0;"34/90";"";1;0;0;"";2;0;0;""
2006;29;"duisburg";"schalke";1;1;"39";"85";2;0;0;"";4;0;0;""
2006;30;"schalke";"fckoeln";1;1;"80";"45";1;0;0;"";2;0;0;""
2006;30;"leverkusen";"mgladbach";2;1;"11/84";"48";2;0;0;"";2;1;0;"37"
2006;30;"herthabsc";"dortmund";0;0;"";"";2;0;0;"";3;0;0;""
2006;30;"duisburg";"hamburg";0;2;"";"24/30";1;0;0;"";2;0;0;""
2006;30;"wolfsburg";"bremen";1;1;"22";"6";1;0;1;"26";3;0;0;""
2006;30;"frankfurt";"mainz";0;0;"";"";3;0;0;"";0;0;0;""
2006;30;"bmuenchen";"bielefeld";2;0;"69/74";"";0;0;0;"";1;0;0;""
2006;30;"nuernberg";"klautern";3;2;"13/63/87";"20/48";4;0;0;"";3;0;0;""
2006;30;"hannover";"vfbstuttgart";3;3;"2/33/67";"52/77/82";0;1;0;"37";1;0;0;""
2006;31;"hamburg";"leverkusen";0;2;"";"8/77";2;0;0;"";2;0;0;""
2006;31;"fckoeln";"duisburg";3;1;"37/62/80";"79";2;0;0;"";2;0;0;""
2006;31;"mgladbach";"herthabsc";2;2;"10/83";"16/87";4;0;0;"";3;0;0;""
2006;31;"bielefeld";"wolfsburg";0;1;"";"45";4;0;0;"";2;0;0;""
2006;31;"dortmund";"nuernberg";2;1;"18/76";"29";2;0;0;"";4;0;0;""
2006;31;"vfbstuttgart";"frankfurt";0;2;"";"59/61";2;0;0;"";1;0;0;""
2006;31;"klautern";"hannover";1;0;"39";"";3;0;0;"";5;0;0;""
2006;31;"bremen";"schalke";0;0;"";"";3;0;0;"";1;0;0;""
2006;31;"mainz";"bmuenchen";2;2;"9/13";"29/37";3;0;0;"";2;0;0;""
2006;32;"herthabsc";"leverkusen";1;5;"41";"5/27/28/63/76";2;0;0;"";1;0;0;""
2006;32;"nuernberg";"mgladbach";5;2;"14/60/66/86/88";"34/36";2;0;0;"";3;0;0;""
2006;32;"hannover";"dortmund";1;2;"44";"59/81";1;0;0;"";4;0;0;""
2006;32;"fckoeln";"hamburg";0;1;"";"3";1;0;0;"";2;0;0;""
2006;32;"frankfurt";"klautern";2;2;"50/70";"17/83";1;0;0;"";1;0;0;""
2006;32;"duisburg";"bremen";3;5;"40/45/76";"4/16/31/75/87";5;0;0;"";3;0;0;""
2006;32;"bmuenchen";"vfbstuttgart";3;1;"11/44/46";"6";1;0;0;"";1;0;0;""
2006;32;"wolfsburg";"mainz";0;3;"";"5/80/85";3;0;0;"";1;0;0;""
2006;32;"schalke";"bielefeld";3;1;"40/80/88";"50";2;0;0;"";3;0;0;""
2006;33;"bremen";"fckoeln";6;0;"11/19/26/50/69/75";"";1;0;0;"";1;0;0;""
2006;33;"bielefeld";"duisburg";0;2;"";"60/82";2;0;0;"";0;0;0;""
2006;33;"mainz";"schalke";1;0;"15";"";1;0;0;"";1;0;0;""
2006;33;"herthabsc";"hamburg";4;2;"13/56/69/72";"10/18";2;1;0;"59";2;0;0;""
2006;33;"vfbstuttgart";"wolfsburg";2;1;"17/70";"5";4;0;0;"";0;0;0;""
2006;33;"leverkusen";"nuernberg";2;2;"49/90";"36/90";0;0;0;"";3;0;0;""
2006;33;"klautern";"bmuenchen";1;1;"26";"68";1;0;0;"";0;0;0;""
2006;33;"dortmund";"frankfurt";1;1;"87";"54";2;0;0;"";3;0;0;""
2006;33;"mgladbach";"hannover";2;2;"77/83";"13/89";2;0;0;"";1;0;0;""
2006;34;"hannover";"leverkusen";2;2;"15/52";"16/39";0;0;0;"";0;0;0;""
2006;34;"frankfurt";"mgladbach";0;2;"";"56/90";2;0;0;"";3;0;0;""
2006;34;"bmuenchen";"dortmund";3;3;"6/48/50";"2/64/76";1;0;0;"";1;0;0;""
2006;34;"nuernberg";"herthabsc";2;1;"31/87";"41";1;1;0;"63";3;1;0;"38"
2006;34;"wolfsburg";"klautern";2;2;"66/69";"20/86";5;0;0;"";4;0;0;""
2006;34;"hamburg";"bremen";1;2;"59";"27/72";4;0;0;"";2;0;0;""
2006;34;"schalke";"vfbstuttgart";3;2;"53/80/83";"33/71";0;0;0;"";1;0;0;""
2006;34;"duisburg";"mainz";0;0;"";"";2;0;0;"";2;0;0;""
2006;34;"fckoeln";"bielefeld";4;2;"44/56/85/86";"46/70";2;0;0;"";0;0;0;""
2007;1;"bmuenchen";"dortmund";2;0;"24/55";"";1;0;0;"";2;0;0;""
2007;1;"hamburg";"bielefeld";1;1;"67";"33";3;0;0;"";2;0;0;""
2007;1;"schalke";"frankfurt";1;1;"30";"72";1;0;0;"";2;0;0;""
2007;1;"leverkusen";"aachen";3;0;"32/45/60";"";3;0;1;"80";0;0;1;"22"
2007;1;"vfbstuttgart";"nuernberg";0;3;"";"36/45/78";1;0;0;"";2;0;0;""
2007;1;"mgladbach";"cottbus";2;0;"50/60";"";0;0;0;"";4;1;0;"54"
2007;1;"mainz";"bochum";2;1;"29/71";"86";2;0;0;"";3;0;0;""
2007;1;"hannover";"bremen";2;4;"41/67";"19/77/85/90";1;0;0;"";3;0;0;""
2007;1;"wolfsburg";"herthabsc";0;0;"";"";4;0;0;"";1;0;0;""
2007;2;"nuernberg";"mgladbach";1;0;"5";"";2;0;0;"";3;0;0;""
2007;2;"bremen";"leverkusen";2;1;"26/77";"15";3;0;0;"";2;0;0;""
2007;2;"herthabsc";"hannover";4;0;"20/31/63/76";"";2;0;0;"";1;0;1;"50"
2007;2;"dortmund";"mainz";1;1;"76";"77";2;0;0;"";1;0;0;""
2007;2;"frankfurt";"wolfsburg";0;0;"";"";5;0;1;"88";2;0;0;""
2007;2;"aachen";"schalke";0;1;"";"53";5;0;0;"";2;0;1;"29"
2007;2;"cottbus";"hamburg";2;2;"56/69";"39/72";1;0;0;"";2;0;1;"81"
2007;2;"bielefeld";"vfbstuttgart";2;3;"65/76";"39/73/82";1;0;0;"";1;1;1;"65/80"
2007;2;"bochum";"bmuenchen";1;2;"52";"42/65";1;0;0;"";2;0;0;""
2007;3;"schalke";"bremen";2;0;"7/72";"";3;0;0;"";3;0;0;""
2007;3;"bmuenchen";"nuernberg";0;0;"";"";2;0;0;"";1;0;0;""
2007;3;"leverkusen";"wolfsburg";1;1;"49";"70";0;1;0;"83";1;0;0;""
2007;3;"vfbstuttgart";"dortmund";1;3;"30";"20/32/88";3;0;0;"";2;0;0;""
2007;3;"mgladbach";"bielefeld";1;0;"60";"";0;0;0;"";1;0;0;""
2007;3;"hannover";"aachen";0;3;"";"15/46/72";2;0;0;"";2;0;0;""
2007;3;"bochum";"cottbus";0;1;"";"85";2;0;0;"";6;0;0;""
2007;3;"hamburg";"herthabsc";1;1;"18";"64";3;0;1;"89";3;1;0;"85"
2007;3;"mainz";"frankfurt";1;1;"84";"25";3;0;0;"";0;1;1;"64/88"
2007;4;"wolfsburg";"hannover";1;2;"52";"51/61";2;0;0;"";0;0;0;""
2007;4;"bremen";"vfbstuttgart";2;3;"4/33";"38/58/87";2;0;0;"";3;0;0;""
2007;4;"dortmund";"hamburg";1;0;"82";"";2;0;0;"";1;0;0;""
2007;4;"bielefeld";"bmuenchen";2;1;"25/84";"6";3;0;0;"";1;0;0;""
2007;4;"aachen";"mgladbach";4;2;"7/31/51/85";"50/90";3;0;0;"";2;0;0;""
2007;4;"cottbus";"mainz";2;0;"49/61";"";2;0;0;"";1;0;0;""
2007;4;"nuernberg";"bochum";1;1;"30";"10";0;0;0;"";0;0;0;""
2007;4;"herthabsc";"schalke";2;0;"39/52";"";1;0;0;"";4;0;0;""
2007;4;"frankfurt";"leverkusen";3;1;"55/70/84";"52";3;0;0;"";4;0;0;""
2007;5;"mgladbach";"dortmund";1;0;"39";"";2;0;0;"";3;0;0;""
2007;5;"bmuenchen";"aachen";2;1;"40/55";"38";2;0;0;"";3;0;0;""
2007;5;"hamburg";"bremen";1;1;"69";"58";2;0;1;"74";3;0;0;""
2007;5;"schalke";"wolfsburg";2;0;"57/89";"";3;0;0;"";2;0;0;""
2007;5;"vfbstuttgart";"frankfurt";1;1;"73";"88";0;0;0;"";1;0;0;""
2007;5;"mainz";"herthabsc";1;1;"49";"56";1;0;0;"";1;0;0;""
2007;5;"hannover";"leverkusen";1;1;"74";"37";2;0;0;"";0;0;0;""
2007;5;"bochum";"bielefeld";2;1;"58/73";"11";2;0;0;"";1;0;0;""
2007;5;"cottbus";"nuernberg";1;1;"83";"10";2;0;0;"";2;0;0;""
2007;6;"dortmund";"hannover";2;2;"5/76";"75/78";2;0;0;"";2;0;0;""
2007;6;"bremen";"mgladbach";3;0;"33/35/38";"";1;0;0;"";3;0;0;""
2007;6;"nuernberg";"mainz";1;1;"24";"85";2;0;1;"43";1;0;0;""
2007;6;"bielefeld";"cottbus";3;1;"48/62/74";"22";2;0;0;"";2;0;0;""
2007;6;"frankfurt";"hamburg";2;2;"36/58";"51/69";0;0;0;"";3;0;0;""
2007;6;"wolfsburg";"bmuenchen";1;0;"36";"";2;0;0;"";1;0;0;""
2007;6;"aachen";"bochum";2;1;"48/49";"36";3;0;0;"";2;0;0;""
2007;6;"leverkusen";"schalke";3;1;"28/47/56";"6";4;0;0;"";1;0;0;""
2007;6;"herthabsc";"vfbstuttgart";2;2;"8/14";"4/58";2;0;0;"";3;0;0;""
2007;7;"mainz";"aachen";1;3;"29";"33/38/78";2;0;0;"";5;0;0;""
2007;7;"bmuenchen";"herthabsc";4;2;"9/15/54/78";"58/73";1;0;0;"";3;0;0;""
2007;7;"hamburg";"schalke";1;2;"30";"16/53";2;1;0;"43";2;0;0;""
2007;7;"vfbstuttgart";"leverkusen";3;0;"22/48/75";"";1;0;0;"";1;1;0;"61"
2007;7;"mgladbach";"wolfsburg";3;1;"34/35/83";"17";1;0;0;"";2;0;0;""
2007;7;"hannover";"frankfurt";1;1;"21";"56";0;0;0;"";1;0;0;""
2007;7;"bochum";"bremen";0;6;"";"6/60/76/78/88/90";2;0;0;"";1;0;0;""
2007;7;"nuernberg";"bielefeld";1;1;"39";"25";2;0;0;"";1;0;0;""
2007;7;"cottbus";"dortmund";2;3;"3/89";"2/57/59";5;0;0;"";3;0;0;""
2007;8;"dortmund";"bochum";1;1;"35";"30";1;0;0;"";1;0;0;""
2007;8;"bremen";"bmuenchen";3;1;"11/34/62";"37";1;0;0;"";2;0;0;""
2007;8;"schalke";"hannover";2;1;"18/27";"52";3;0;0;"";4;0;0;""
2007;8;"herthabsc";"mgladbach";2;1;"50/73";"63";0;0;0;"";1;0;0;""
2007;8;"bielefeld";"mainz";1;0;"72";"";2;0;0;"";3;0;0;""
2007;8;"wolfsburg";"vfbstuttgart";1;1;"26";"31";1;0;0;"";0;0;0;""
2007;8;"aachen";"cottbus";1;2;"16";"65/75";2;0;0;"";2;0;0;""
2007;8;"leverkusen";"hamburg";1;2;"41";"70/86";1;0;0;"";1;0;0;""
2007;8;"frankfurt";"nuernberg";2;2;"4/57";"5/51";0;0;0;"";3;0;0;""
2007;9;"mainz";"bremen";1;6;"74";"14/20/21/75/80/89";1;0;0;"";0;0;0;""
2007;9;"bmuenchen";"frankfurt";2;0;"24/29";"";0;0;0;"";0;1;0;"64"
2007;9;"hamburg";"hannover";0;0;"";"";1;0;0;"";0;0;0;""
2007;9;"nuernberg";"dortmund";1;1;"59";"87";1;0;0;"";1;0;0;""
2007;9;"mgladbach";"leverkusen";0;2;"";"12/74";0;0;0;"";1;0;0;""
2007;9;"bochum";"wolfsburg";0;1;"";"25";2;1;0;"52";2;0;0;""
2007;9;"cottbus";"herthabsc";2;0;"66/83";"";2;0;0;"";4;0;1;"78"
2007;9;"vfbstuttgart";"schalke";3;0;"32/46/74";"";2;0;0;"";5;0;0;""
2007;9;"bielefeld";"aachen";5;1;"11/19/50/68/85";"47";0;0;0;"";3;0;0;""
2007;10;"hannover";"bochum";0;2;"";"4/76";2;0;0;"";2;0;0;""
2007;10;"bremen";"cottbus";1;1;"76";"49";2;0;0;"";6;0;0;""
2007;10;"leverkusen";"mainz";1;1;"45";"28";3;0;0;"";3;0;1;"90"
2007;10;"herthabsc";"nuernberg";2;1;"29/65";"48";1;0;0;"";0;0;0;""
2007;10;"dortmund";"bielefeld";1;1;"90";"68";1;0;0;"";2;0;1;"90"
2007;10;"wolfsburg";"hamburg";1;0;"19";"";2;0;0;"";1;0;0;""
2007;10;"aachen";"vfbstuttgart";2;4;"28/86";"24/26/46/63";1;0;0;"";3;0;0;""
2007;10;"schalke";"bmuenchen";2;2;"13/20";"45/52";1;0;0;"";3;0;0;""
2007;10;"frankfurt";"mgladbach";1;0;"78";"";2;0;0;"";1;1;0;"57"
2007;11;"dortmund";"aachen";0;0;"";"";2;0;0;"";1;0;0;""
2007;11;"nuernberg";"bremen";1;2;"90";"32/79";2;0;0;"";3;0;0;""
2007;11;"vfbstuttgart";"hamburg";2;0;"80/85";"";1;0;0;"";2;0;0;""
2007;11;"mainz";"wolfsburg";1;2;"7";"4/84";2;0;0;"";1;0;0;""
2007;11;"bmuenchen";"hannover";0;1;"";"43";2;0;0;"";0;0;0;""
