"date","dax","ftse"
"13.12.2000",6620.21,2961.49
"14.12.2000",6469.95,2897.13
"15.12.2000",6331.3,2856.43
"18.12.2000",6390.25,2889.52
"19.12.2000",6479.28,2911.96
"20.12.2000",6248.76,2857.25
"21.12.2000",6200.71,2828.92
"22.12.2000",6251.4,2820.62
"25.12.2000",6251.4,2820.62
"26.12.2000",6251.4,2820.62
"27.12.2000",6328.16,2880.17
"28.12.2000",6371.64,2882.51
"29.12.2000",6433.61,2882.16
"1.1.2001",6433.61,2882.16
"2.1.2001",6289.82,2860.18
"3.1.2001",6434.96,2797.71
"4.1.2001",6376.54,2865.21
"5.1.2001",6382.31,2870.99
"8.1.2001",6392.17,2848.53
"9.1.2001",6404.52,2820.06
"10.1.2001",6320.07,2806.96
"11.1.2001",6465.21,2832.45
"12.1.2001",6490.03,2855.91
"15.1.2001",6522.87,2858.12
"16.1.2001",6501.61,2817.81
"17.1.2001",6653.38,2870.65
"18.1.2001",6635.76,2876.45
"19.1.2001",6651.53,2876.19
"22.1.2001",6675,2887.26
"23.1.2001",6722.41,2879.24
"24.1.2001",6706.67,2902.26
"25.1.2001",6727.49,2898.22
"26.1.2001",6695.2,2916.15
"29.1.2001",6750.96,2927.14
"30.1.2001",6739.3,2935.27
"31.1.2001",6795.14,2918.13
"1.2.2001",6704.68,2896.95
"2.2.2001",6638.2,2899.08
"5.2.2001",6628.07,2905.01
"6.2.2001",6693.03,2916.23
"7.2.2001",6578.96,2884.84
"8.2.2001",6636.81,2875.78
"9.2.2001",6497.07,2856.39
"12.2.2001",6564.91,2892.13
"13.2.2001",6557.93,2886.16
"14.2.2001",6479.87,2862.18
"15.2.2001",6591.67,2872.22
"16.2.2001",6439.26,2821.42
"19.2.2001",6472.21,2824.05
"20.2.2001",6451.57,2771.3
"21.2.2001",6347.99,2772.12
"22.2.2001",6277.99,2786.41
"23.2.2001",6075.34,2758.82
"26.2.2001",6189.07,2746.31
"27.2.2001",6220.48,2757.67
"28.2.2001",6208.24,2750.98
"1.3.2001",6123.38,2746.66
"2.3.2001",6159.02,2723.4
"5.3.2001",6216.38,2757.21
"6.3.2001",6284.06,2794.74
"7.3.2001",6305.64,2792.76
"8.3.2001",6267.06,2793.39
"9.3.2001",6204.42,2753.42
"12.3.2001",6046.56,2711.2
"13.3.2001",5962.93,2661.97
"14.3.2001",5794.12,2623.95
"15.3.2001",5889.95,2672.12
"16.3.2001",5734.49,2594.51
"19.3.2001",5657.29,2589.25
"20.3.2001",5782.16,2633.68
"21.3.2001",5622.09,2585.76
"22.3.2001",5388.02,2480.3
"23.3.2001",5544.67,2521.17
"26.3.2001",5726.97,2602.5
"27.3.2001",5938.21,2673.21
"28.3.2001",5817.52,2621.88
"29.3.2001",5879.3,2609.93
"30.3.2001",5829.95,2631.09
"2.4.2001",5760.76,2623.97
"3.4.2001",5553.46,2551.42
"4.4.2001",5597.66,2586.11
"5.4.2001",5773.34,2626.31
"6.4.2001",5698.88,2616.82
"9.4.2001",5781.01,2645.71
"10.4.2001",5913.84,2710.97
"11.4.2001",5951.16,2704.25
"12.4.2001",6002.3,2694.23
"13.4.2001",6002.3,2694.23
"16.4.2001",6002.3,2694.23
"17.4.2001",5935.58,2691.64
"18.4.2001",6164.88,2755.14
"19.4.2001",6181.91,2746.45
"20.4.2001",6127.97,2750.29
"23.4.2001",6051.48,2746.29
"24.4.2001",6124.57,2731.79
"25.4.2001",6115.19,2726.85
"26.4.2001",6123.66,2745.97
"27.4.2001",6175.24,2784.84
"30.4.2001",6264.51,2792.12
"1.5.2001",6264.51,2773.9
"2.5.2001",6213.84,2764.14
"3.5.2001",6089.17,2699.35
"4.5.2001",6138.28,2748.26
"7.5.2001",6122.62,2748.26
"8.5.2001",6108.72,2755.81
"9.5.2001",6063.94,2759.32
"10.5.2001",6165.18,2792.24
"11.5.2001",6141.02,2760.77
"14.5.2001",6064.68,2664.18
"15.5.2001",6070.38,2735.55
"16.5.2001",6148.44,2757.09
"17.5.2001",6173.81,2766.7
"18.5.2001",6186.87,2771.59
"21.5.2001",6249.87,2784.06
"22.5.2001",6270.59,2800.47
"23.5.2001",6215.25,2763.51
"24.5.2001",6278.9,2772.16
"25.5.2001",6223.57,2759.92
"28.5.2001",6216.83,2759.92
"29.5.2001",6120.33,2747.77
"30.5.2001",6041.22,2717.7
"31.5.2001",6123.26,2717.37
"1.6.2001",6125.17,2723.68
"4.6.2001",6177.74,2745.66
"5.6.2001",6242.13,2776.63
"6.6.2001",6192.44,2768.68
"7.6.2001",6184.25,2790.64
"8.6.2001",6187.21,2791.71
"11.6.2001",6162.74,2749.46
"12.6.2001",6059.15,2722.95
"13.6.2001",6111.94,2731.24
"14.6.2001",6031.27,2699.49
"15.6.2001",5915.18,2685.61
"18.6.2001",5869.04,2661.51
"19.6.2001",5922.53,2665.62
"20.6.2001",5876.04,2674.92
"21.6.2001",5926.38,2647.61
"22.6.2001",5941.77,2659.01
"25.6.2001",5902.32,2657.23
"26.6.2001",5847.79,2607.39
"27.6.2001",5833.1,2632.2
"28.6.2001",5971.77,2646.51
"29.6.2001",6058.38,2648.43
"2.7.2001",6109.5,2683.24
"3.7.2001",6056.84,2647.21
"4.7.2001",6015.72,2628.96
"5.7.2001",5999.19,2605.08
"6.7.2001",5862.1,2572.05
"9.7.2001",5869.86,2567.17
"10.7.2001",5816.32,2566.72
"11.7.2001",5801.8,2531.14
"12.7.2001",5889.88,2573.26
"13.7.2001",5928.01,2599.26
"16.7.2001",5853.76,2589.94
"17.7.2001",5846.66,2547.99
"18.7.2001",5728.37,2538.12
"19.7.2001",5829.69,2553.55
"20.7.2001",5764.06,2529.89
"23.7.2001",5791.73,2538.45
"24.7.2001",5663.26,2498.47
"25.7.2001",5582.76,2477.7
"26.7.2001",5675.76,2482.55
"27.7.2001",5754.86,2537.51
"30.7.2001",5792.19,2557.97
"31.7.2001",5861.19,2596.67
"1.8.2001",5835.23,2606.77
"2.8.2001",5777.28,2624.45
"3.8.2001",5735.88,2607.07
"6.8.2001",5746.04,2597.14
"7.8.2001",5752.51,2602.01
"8.8.2001",5614.51,2575.81
"9.8.2001",5512.28,2541.21
"10.8.2001",5433.49,2552.63
"13.8.2001",5453.77,2554.45
"14.8.2001",5520.71,2590.52
"15.8.2001",5455.44,2574.31
"16.8.2001",5361.92,2540.46
"17.8.2001",5222.12,2518
"20.8.2001",5207.83,2525.22
"21.8.2001",5216.11,2559.56
"22.8.2001",5220.21,2552.89
"23.8.2001",5254.04,2547.15
"24.8.2001",5387.5,2582.72
"27.8.2001",5406.47,2582.72
"28.8.2001",5308.78,2565.15
"29.8.2001",5305,2557.12
"30.8.2001",5162.4,2517.01
"31.8.2001",5188.17,2522.82
"3.9.2001",5094.1,2507.31
"4.9.2001",5208.1,2539.17
"5.9.2001",5048.08,2510.3
"6.9.2001",4875.37,2457.55
"7.9.2001",4730.67,2394.25
"10.9.2001",4670.13,2376.96
"11.9.2001",4273.53,2241.1
"12.9.2001",4335.2,2305.85
"13.9.2001",4392.4,2334.89
"14.9.2001",4115.98,2246.16
"17.9.2001",4234.55,2313.75
"18.9.2001",4194.85,2290.06
"19.9.2001",4041.8,2231.64
"20.9.2001",3809.67,2153.75
"21.9.2001",3787.23,2095.52
"24.9.2001",4038.69,2180.67
"25.9.2001",4009.12,2204.1
"26.9.2001",4095.32,2221.24
"27.9.2001",4184.5,2253.18
"28.9.2001",4308.15,2319.29
"1.10.2001",4239.97,2263.59
"2.10.2001",4304.2,2285.68
"3.10.2001",4436.66,2309.32
"4.10.2001",4548.13,2372.91
"5.10.2001",4487.69,2382.27
"8.10.2001",4495.15,2380.7
"9.10.2001",4472.42,2369.86
"10.10.2001",4613.19,2437.8
"11.10.2001",4718.46,2443.41
"12.10.2001",4625.13,2434.22
"15.10.2001",4548.48,2397.21
"16.10.2001",4626.48,2404.46
"17.10.2001",4644.82,2462.07
"18.10.2001",4574.37,2420.73
"19.10.2001",4513.53,2374.19
"22.10.2001",4619.32,2399.15
"23.10.2001",4704.22,2457.31
"24.10.2001",4811.82,2445.33
"25.10.2001",4715.6,2406.99
"26.10.2001",4820.26,2455.29
"29.10.2001",4660.35,2406.66
"30.10.2001",4543.98,2367.72
"31.10.2001",4559.13,2385.93
"1.11.2001",4636.13,2400.86
"2.11.2001",4583.31,2428.46
"5.11.2001",4755.11,2466.14
"6.11.2001",4707.65,2468.48
"7.11.2001",4860.66,2469.8
"8.11.2001",4993.57,2499.07
"9.11.2001",4910.07,2483.03
"12.11.2001",4820.37,2436.64
"13.11.2001",4946.97,2498.59
"14.11.2001",4953.53,2484.31
"15.11.2001",5006.33,2483.11
"16.11.2001",5062.64,2508.13
"19.11.2001",5185.1,2530.4
"20.11.2001",5096.18,2511.78
"21.11.2001",5087.03,2520.16
"22.11.2001",5124.54,2535.41
"23.11.2001",5150.97,2510.4
"26.11.2001",5114.12,2514.79
"27.11.2001",5059.57,2497.48
"28.11.2001",4915.95,2469.16
"29.11.2001",4936.08,2470.72
"30.11.2001",4989.91,2468.37
"3.12.2001",4988.44,2449.91
"4.12.2001",5013.99,2472.44
"5.12.2001",5262.75,2530.4
"6.12.2001",5271.29,2547.59
"7.12.2001",5199.03,2497.76
"10.12.2001",5124.68,2459.95
"11.12.2001",5146.45,2448.43
"12.12.2001",5062.56,2429.13
"13.12.2001",4966.05,2407.72
"14.12.2001",4909.42,2401.15
"17.12.2001",5067.99,2436.87
"18.12.2001",5039.64,2443.88
"19.12.2001",4984.69,2429.96
"20.12.2001",4934.14,2410.83
"21.12.2001",5019.01,2448.32
"24.12.2001",5019.01,2456.94
"25.12.2001",5019.01,2456.94
"26.12.2001",5019.01,2456.94
"27.12.2001",5117.13,2474.09
"28.12.2001",5160.1,2487.95
"31.12.2001",5160.1,2476.05
"1.1.2002",5160.1,2476.05
"2.1.2002",5167.88,2476.79
"3.1.2002",5270.29,2524.49
"4.1.2002",5318.73,2526.85
"7.1.2002",5232.22,2512.52
"8.1.2002",5236.37,2492.02
"9.1.2002",5288.21,2481.76
"10.1.2002",5228.11,2463.84
"11.1.2002",5209.97,2467.57
"14.1.2002",5065.84,2427.19
"15.1.2002",5062.04,2452.11
"16.1.2002",4984.2,2433.93
"17.1.2002",5133.4,2439.09
"18.1.2002",5122.23,2433.56
"21.1.2002",5069.74,2439.13
"22.1.2002",5045.72,2444.19
"23.1.2002",5163.03,2459.6
"24.1.2002",5170.44,2484.52
"25.1.2002",5156.63,2465.48
"28.1.2002",5159.02,2480
"29.1.2002",5084.52,2436.21
"30.1.2002",5052.2,2416.44
"31.1.2002",5107.61,2452.26
"1.2.2002",5097.06,2464.09
"4.2.2002",4984.48,2453.47
"5.2.2002",4936.75,2418.35
"6.2.2002",4804.41,2409.33
"7.2.2002",4862.62,2434.6
"8.2.2002",4835.95,2435.11
"11.2.2002",4940,2451.1
"12.2.2002",4884.78,2438.72
"13.2.2002",4935.35,2447.43
"14.2.2002",4973.77,2473.46
"15.2.2002",4862.6,2460.99
"18.2.2002",4871.76,2447.6
"19.2.2002",4764.05,2418.26
"20.2.2002",4780.24,2390.55
"21.2.2002",4850.73,2413.94
"22.2.2002",4745.58,2403.24
"25.2.2002",4863.54,2426.99
"26.2.2002",4897.75,2445.17
"27.2.2002",4960.22,2468.86
"28.2.2002",5039.08,2431.92
"1.3.2002",5097.41,2464.36
"4.3.2002",5245.84,2499.15
"5.3.2002",5228.67,2485.83
"6.3.2002",5285.26,2503.44
"7.3.2002",5289.43,2520.91
"8.3.2002",5359.55,2522.59
"11.3.2002",5340.67,2509.83
"12.3.2002",5275.81,2506.76
"13.3.2002",5245.99,2519.47
"14.3.2002",5276.87,2514.44
"15.3.2002",5401.11,2529.4
"18.3.2002",5426.04,2532.84
"19.3.2002",5462.55,2540.55
"20.3.2002",5364.7,2523.54
"21.3.2002",5348.68,2517.02
"22.3.2002",5366.13,2515.68
"25.3.2002",5317.38,2493.21
"26.3.2002",5390.59,2489.31
"27.3.2002",5348,2499.63
"28.3.2002",5397.29,2526.98
"29.3.2002",5397.29,2526.98
"1.4.2002",5397.29,2526.98
"2.4.2002",5311.08,2517.24
"3.4.2002",5281.84,2516.21
"4.4.2002",5254.95,2497.81
"5.4.2002",5260.53,2509.39
"8.4.2002",5180.33,2482.98
"9.4.2002",5170.25,2483.47
"10.4.2002",5265.36,2507.67
"11.4.2002",5162.96,2463.7
"12.4.2002",5189.65,2475.02
"15.4.2002",5244.2,2494.4
"16.4.2002",5343.88,2522.42
"17.4.2002",5318.55,2527.57
"18.4.2002",5262.88,2510.99
"19.4.2002",5284.55,2517.83
"22.4.2002",5205.48,2507.2
"23.4.2002",5192.1,2492.56
"24.4.2002",5160.14,2506.37
"25.4.2002",5054.41,2496.47
"26.4.2002",5000.38,2477.96
"29.4.2002",5008.04,2475.48
"30.4.2002",5041.2,2481.11
"1.5.2002",5041.2,2463.28
"2.5.2002",4964.56,2486.61
"3.5.2002",4882.77,2500.54
"6.5.2002",4880.67,2500.54
"7.5.2002",4872.41,2460.58
"8.5.2002",5028.59,2503.71
"9.5.2002",4966.48,2498.17
"10.5.2002",4871.7,2485.51
"13.5.2002",4975.48,2501.66
"14.5.2002",5049.08,2518.31
"15.5.2002",5072.39,2530.61
"16.5.2002",5047.45,2525.52
"17.5.2002",5036.41,2510.82
"20.5.2002",4998.99,2506.06
"21.5.2002",4984.61,2500.83
"22.5.2002",4919.5,2479.28
"23.5.2002",4879.5,2490.55
"24.5.2002",4899.13,2487.55
"27.5.2002",4961.54,2471.76
"28.5.2002",4918.58,2441.9
"29.5.2002",4881.8,2446.51
"30.5.2002",4761.96,2426.19
"31.5.2002",4818.3,2447.51
"3.6.2002",4747.95,2447.51
"4.6.2002",4625.79,2447.51
"5.6.2002",4624.31,2403.5
"6.6.2002",4657.52,2388.32
"7.6.2002",4610.18,2370.38
"10.6.2002",4589.26,2374.15
"11.6.2002",4606.09,2377.33
"12.6.2002",4510.19,2338.2
"13.6.2002",4470.14,2299.77
"14.6.2002",4303.85,2231.74
"17.6.2002",4475.1,2292.46
"18.6.2002",4433.85,2266.08
"19.6.2002",4354.82,2242.38
"20.6.2002",4245.68,2207.63
"21.6.2002",4232.4,2219.68
"24.6.2002",4127.21,2189.09
"25.6.2002",4202.97,2232.03
"26.6.2002",4099.05,2184.49
"27.6.2002",4259.43,2189.14
"28.6.2002",4382.56,2244.93
"1.7.2002",4366.81,2259.22
"2.7.2002",4195.95,2192.21
"3.7.2002",4138.15,2118.28
"4.7.2002",4258.62,2156.2
"5.7.2002",4483.03,2225.87
"8.7.2002",4442.33,2218.94
"9.7.2002",4369.76,2190.81
"10.7.2002",4190.22,2131.76
"11.7.2002",4118.5,2040.09
"12.7.2002",4130.8,2037.22
"15.7.2002",3912.51,1926.49
"16.7.2002",3977.75,1939.71
"17.7.2002",4092.82,2021.33
"18.7.2002",4100.75,2072.78
"19.7.2002",3891.88,1976.8
"22.7.2002",3691.43,1878.97
"23.7.2002",3515.83,1860.88
"24.7.2002",3632.66,1822.16
"25.7.2002",3520.46,1913.22
"26.7.2002",3579,1937.71
"29.7.2002",3859.78,2027.46
"30.7.2002",3878.94,2016.96
"31.7.2002",3700.14,2050.32
"1.8.2002",3606.45,1952.93
"2.8.2002",3532.49,1967.91
"5.8.2002",3332.65,1929.7
"6.8.2002",3568.64,1994.7
"7.8.2002",3465.54,1977.87
"8.8.2002",3679.26,2048.42
"9.8.2002",3760.86,2087.98
"12.8.2002",3647.13,2039.28
"13.8.2002",3683.21,2063.49
"14.8.2002",3589.92,2022.53
"15.8.2002",3665.74,2098.36
"16.8.2002",3684.69,2099.58
"19.8.2002",3837.67,2146.56
"20.8.2002",3768.51,2118.45
"21.8.2002",3868.17,2120.32
"22.8.2002",3906.55,2154.28
"23.8.2002",3828.26,2132.47
"26.8.2002",3783.84,2132.47
"27.8.2002",3851.34,2161.57
"28.8.2002",3682.84,2076.36
"29.8.2002",3660.95,2044.92
"30.8.2002",3712.94,2053.66
"2.9.2002",3609.41,2031.11
"3.9.2002",3398.99,1957.16
"4.9.2002",3425.9,1957.17
"5.9.2002",3354.71,1949.42
"6.9.2002",3485.68,1996.18
"9.9.2002",3429.22,1974.41
"10.9.2002",3494.69,2029.37
"11.9.2002",3584.69,2047.3
"12.9.2002",3421.87,1986.15
"13.9.2002",3361.28,1948.77
"16.9.2002",3319.05,1966.39
"17.9.2002",3289.13,1957.1
"18.9.2002",3124.92,1880.7
"19.9.2002",3007.47,1855.46
"20.9.2002",3065.73,1878.12
"23.9.2002",2914.25,1819.38
"24.9.2002",2873.21,1786.18
"25.9.2002",2962.5,1799.15
"26.9.2002",3020.6,1874.29
"27.9.2002",2918.9,1901.84
"30.9.2002",2769.03,1811.57
"1.10.2002",2865.23,1848.39
"2.10.2002",2926.74,1901.11
"3.10.2002",2813.3,1888.98
"4.10.2002",2714.62,1856.58
"7.10.2002",2667.39,1840.59
"8.10.2002",2622.09,1816.03
"9.10.2002",2597.88,1822.03
"10.10.2002",2733.19,1839.02
"11.10.2002",2930.74,1924.75
"14.10.2002",2850.11,1914.16
"15.10.2002",3048.27,2010.9
"16.10.2002",3008.93,1976.31
"17.10.2002",3172.46,2031.33
"18.10.2002",3163.67,2011.78
"21.10.2002",3282.67,2013.35
"22.10.2002",3155.97,2006.1
"23.10.2002",3015.42,1951.89
"24.10.2002",3090.01,1999.04
"25.10.2002",3102.01,1973.41
"28.10.2002",3198.96,1992.59
"29.10.2002",3022.01,1917.32
"30.10.2002",3113.59,1950.96
"31.10.2002",3152.85,1969
"1.11.2002",3165.16,1948.19
"4.11.2002",3327.94,2018.61
"5.11.2002",3351.32,2020.89
"6.11.2002",3298.84,2000.59
"7.11.2002",3155.66,1989.64
"8.11.2002",3079.1,1966.88
"11.11.2002",3042.06,1957.62
"12.11.2002",3115.88,1991.48
"13.11.2002",3066.42,1966.99
"14.11.2002",3188.39,1978.59
"15.11.2002",3191.76,1997.38
"18.11.2002",3218.36,2009.28
"19.11.2002",3206.93,1999.77
"20.11.2002",3212.99,2000.24
"21.11.2002",3304.63,2046.72
"22.11.2002",3320.88,2039.5
"25.11.2002",3299.24,2013.6
"26.11.2002",3191.63,1988.57
"27.11.2002",3346.14,2024.62
"28.11.2002",3360.76,2044.75
"29.11.2002",3320.32,2036.94
"2.12.2002",3380.2,2029.55
"3.12.2002",3280.49,1991.01
"4.12.2002",3320.75,1978.64
"5.12.2002",3224.74,1970.73
"6.12.2002",3207.53,1961.47
"9.12.2002",3065.57,1922.6
"10.12.2002",3167.99,1918.24
"11.12.2002",3196.05,1942.64
"12.12.2002",3111.88,1923.31
"13.12.2002",3077.06,1895.33
"16.12.2002",3205.29,1947.09
"17.12.2002",3139.97,1910.31
"18.12.2002",3022.69,1875.09
"19.12.2002",2961.41,1878.14
"20.12.2002",3024.22,1901.83
"23.12.2002",3000.84,1924.81
"24.12.2002",3000.84,1927.37
"25.12.2002",3000.84,1927.37
"26.12.2002",3000.84,1927.37
"27.12.2002",2840,1872.8
"30.12.2002",2892.63,1907.64
"31.12.2002",2892.63,1927.07
"1.1.2003",2892.63,1927.07
"2.1.2003",3105.04,1961.03
"3.1.2003",3092.94,1958.83
"6.1.2003",3157.25,1957.08
"7.1.2003",3112.77,1935.57
"8.1.2003",2993,1919.96
"9.1.2003",3037.68,1924.44
"10.1.2003",3037.33,1944.08
"13.1.2003",3060.65,1931.43
"14.1.2003",3098.72,1930.12
"15.1.2003",3049.4,1901.9
"16.1.2003",3054.11,1898.99
"17.1.2003",2918.82,1869.03
"20.1.2003",2893.55,1848.51
"21.1.2003",2870.57,1828
"22.1.2003",2803.25,1799.89
"23.1.2003",2811.22,1772.57
"24.1.2003",2717.82,1763.55
"27.1.2003",2643.8,1703.41
"28.1.2003",2671.36,1707.88
"29.1.2003",2706.57,1704.92
"30.1.2003",2693.78,1751.35
"31.1.2003",2747.83,1745.84
"3.2.2003",2751.99,1805.52
"4.2.2003",2632.98,1756.94
"5.2.2003",2725.88,1800.31
"6.2.2003",2649,1760.33
"7.2.2003",2569.34,1761.37
"10.2.2003",2586.09,1751.54
"11.2.2003",2627,1795.65
"12.2.2003",2571.25,1769.94
"13.2.2003",2555.27,1767.35
"14.2.2003",2674.46,1767.88
"17.2.2003",2708.97,1807.26
"18.2.2003",2740.14,1825.45
"19.2.2003",2624.65,1793.21
"20.2.2003",2591.26,1807.4
"21.2.2003",2648.87,1826.94
"24.2.2003",2571.35,1814.55
"25.2.2003",2485.5,1775.16
"26.2.2003",2450.2,1768.03
"27.2.2003",2513.22,1756.51
"28.2.2003",2547.05,1798.68
"3.3.2003",2549.65,1812.99
"4.3.2003",2501.03,1783.8
"5.3.2003",2498.02,1755.92
"6.3.2003",2437.51,1751.92
"7.3.2003",2431.66,1720.47
"10.3.2003",2329.04,1693.1
"11.3.2003",2305.3,1701.32
"12.3.2003",2202.96,1624.17
"13.3.2003",2354.31,1722.93
"14.3.2003",2403.19,1779.71
"17.3.2003",2487.12,1839.23
"18.3.2003",2584.61,1851.58
"19.3.2003",2615.22,1866.2
"20.3.2003",2604.85,1866.32
"21.3.2003",2715.06,1913.6
"24.3.2003",2548.37,1855.22
"25.3.2003",2636.1,1864.48
"26.3.2003",2579.33,1880.79
"27.3.2003",2584.05,1849.02
"28.3.2003",2520.84,1838.85
"31.3.2003",2423.87,1791.62
"1.4.2003",2450.19,1827.07
"2.4.2003",2589.35,1863.87
"3.4.2003",2569.81,1872.63
"4.4.2003",2654.07,1894.14
"7.4.2003",2808.94,1954.45
"8.4.2003",2767.79,1921.16
"9.4.2003",2734.1,1918.18
"10.4.2003",2697.1,1889.29
"11.4.2003",2733.95,1891.68
"14.4.2003",2776.78,1912.21
"15.4.2003",2834.12,1945.71
"16.4.2003",2824.68,1916.63
"17.4.2003",2899.78,1933.69
"18.4.2003",2899.78,1933.69
"21.4.2003",2899.78,1933.69
"22.4.2003",2960.96,1947.85
"23.4.2003",2974.4,1972.64
"24.4.2003",2891.62,1939.11
"25.4.2003",2838.23,1924.77
"28.4.2003",2953.92,1959.61
"29.4.2003",2908.96,1953.43
"30.4.2003",2942.04,1952.9
"1.5.2003",2942.04,1930.1
"2.5.2003",2986,1966.14
"5.5.2003",3013.04,1966.14
"6.5.2003",3066.95,1992.9
"7.5.2003",3005.64,1987.71
"8.5.2003",2886.08,1955.83
"9.5.2003",2956.59,1975.98
"12.5.2003",2937.26,1984.99
"13.5.2003",2909.95,1991.19
"14.5.2003",2926.03,1981.54
"15.5.2003",2989.38,1999.52
"16.5.2003",2989.08,2018.43
"19.5.2003",2850.68,1964.75
"20.5.2003",2838.93,1979.84
"21.5.2003",2827.25,1962.45
"22.5.2003",2865.21,1989.4
"23.5.2003",2822.83,1984.12
"26.5.2003",2828.28,1984.12
"27.5.2003",2873.6,1990.37
"28.5.2003",2919.54,2031.44
"29.5.2003",2906.71,2037.3
"30.5.2003",2982.68,2019.61
"2.6.2003",3064.56,2060.09
"3.6.2003",3026.82,2053.33
"4.6.2003",3080.02,2060.1
"5.6.2003",3039.76,2048.96
"6.6.2003",3127.46,2072.2
"9.6.2003",3094.76,2061.36
"10.6.2003",3140.34,2053.34
"11.6.2003",3178.15,2072.48
"12.6.2003",3219.47,2078.03
"13.6.2003",3168.71,2064.48
"16.6.2003",3264.5,2073.86
"17.6.2003",3286.48,2092.56
"18.6.2003",3304.15,2101.53
"19.6.2003",3247.11,2063.79
"20.6.2003",3238.98,2078.12
"23.6.2003",3186.39,2042.02
"24.6.2003",3217.34,2028.56
"25.6.2003",3198.82,2032.85
"26.6.2003",3241.22,2019.76
"27.6.2003",3224.66,2032.84
"30.6.2003",3220.58,2014.51
"1.7.2003",3146.55,1980.9
"2.7.2003",3241.04,2002.75
"3.7.2003",3241.92,2011.72
"4.7.2003",3239.61,2010.07
"7.7.2003",3332.87,2036.69
"8.7.2003",3344.46,2036.11
"9.7.2003",3322.43,2027.41
"10.7.2003",3269.84,2014.45
"11.7.2003",3326.51,2029.13
"14.7.2003",3396.07,2063.89
"15.7.2003",3384.69,2051.32
"16.7.2003",3387.64,2038.63
"17.7.2003",3330.68,2028.35
"18.7.2003",3366.71,2036.66
"21.7.2003",3287,2022.2
"22.7.2003",3318.15,2039.94
"23.7.2003",3304.48,2043.46
"24.7.2003",3374.82,2075.02
"25.7.2003",3356.89,2065.81
"28.7.2003",3417.77,2074.63
"29.7.2003",3428.12,2068.73
"30.7.2003",3429.03,2072.26
"31.7.2003",3487.86,2080.19
"1.8.2003",3438.89,2050.87
"4.8.2003",3405.31,2051.69
"5.8.2003",3438.36,2062.18
"6.8.2003",3375.66,2038.27
"7.8.2003",3331.89,2050.86
"8.8.2003",3332.24,2077.01
"11.8.2003",3339.58,2091.47
"12.8.2003",3381.71,2095.93
"13.8.2003",3398.89,2101.81
"14.8.2003",3452.7,2130.54
"15.8.2003",3443.93,2135.32
"18.8.2003",3507.23,2147.78
"19.8.2003",3504.53,2137.07
"20.8.2003",3501.23,2125.5
"21.8.2003",3565.47,2128.59
"22.8.2003",3549.05,2129.8
"25.8.2003",3500.09,2129.8
"26.8.2003",3455.48,2105.34
"27.8.2003",3483.08,2120.25
"28.8.2003",3492.67,2116
"29.8.2003",3484.58,2097.4
"1.9.2003",3571.22,2119.26
"2.9.2003",3567.2,2119.22
"3.9.2003",3647.51,2149.1
"4.9.2003",3668.67,2142.4
"5.9.2003",3607.71,2146.62
"8.9.2003",3641.53,2164.21
"9.9.2003",3594.4,2150
"10.9.2003",3536.87,2144.53
"11.9.2003",3566.85,2139.54
"12.9.2003",3508.06,2137.33
"15.9.2003",3516.31,2148.99
"16.9.2003",3564.75,2168.18
"17.9.2003",3561.03,2166.54
"18.9.2003",3612.02,2177.51
"19.9.2003",3578.7,2148.39
"22.9.2003",3456.27,2133.83
"23.9.2003",3411.02,2130.58
"24.9.2003",3307.34,2139.22
"25.9.2003",3326.27,2121.94
"26.9.2003",3324.85,2099.19
"29.9.2003",3323.38,2091.92
"30.9.2003",3256.78,2065.95
"1.10.2003",3329.83,2105.58
"2.10.2003",3276.64,2125.72
"3.10.2003",3419,2158.53
"6.10.2003",3404.91,2156.55
"7.10.2003",3355.78,2157.49
"8.10.2003",3395.33,2155.87
"9.10.2003",3481.9,2178.75
"10.10.2003",3471.25,2177.3
"13.10.2003",3538.39,2203.22
"14.10.2003",3538.13,2188.95
"15.10.2003",3570.58,2207.32
"16.10.2003",3577.72,2192.6
"17.10.2003",3516.67,2194.77
"20.10.2003",3559.33,2196.57
"21.10.2003",3580.08,2198.98
"22.10.2003",3490.6,2165.29
"23.10.2003",3497.14,2142.35
"24.10.2003",3452.64,2141.73
"27.10.2003",3517.1,2147.95
"28.10.2003",3586.93,2158.87
"29.10.2003",3615.42,2156.33
"30.10.2003",3639.66,2174.16
"31.10.2003",3655.99,2167.42
"3.11.2003",3744.5,2190.16
"4.11.2003",3741.71,2188.98
"5.11.2003",3717.7,2175.83
"6.11.2003",3733.93,2186.33
"7.11.2003",3782.56,2212.97
"10.11.2003",3746.24,2195.22
"11.11.2003",3729.87,2196.89
"12.11.2003",3748.34,2212.77
"13.11.2003",3765.59,2213.68
"14.11.2003",3797.4,2225.81
"17.11.2003",3674.54,2196.39
"18.11.2003",3666.28,2204.4
"19.11.2003",3652.29,2190.8
"20.11.2003",3638.04,2180.99
"21.11.2003",3642.25,2186.58
"24.11.2003",3737.09,2218.65
"25.11.2003",3733.16,2221.88
"26.11.2003",3712.98,2216.27
"27.11.2003",3744.99,2211.58
"28.11.2003",3745.95,2202.2
"1.12.2003",3821.2,2236.39
"2.12.2003",3809.26,2220.63
"3.12.2003",3875.66,2227.6
"4.12.2003",3874.78,2220.59
"5.12.2003",3841.73,2214.92
"8.12.2003",3806.54,2211.28
